621	Mathewes, Augustine
622	Mathewes, Augustine
623	Creede, Thomas
624	Creede, Thomas
625	Okes, Nicholas
626	Okes, Nicholas
627	Okes, Nicholas
628	Okes, Nicholas
629	Creede, Thomas
630	Purslowe, George
697	Alsop, Bernard
698	Alsop, Bernard
699	Alsop, Bernard
699	Fawcet, Thomas
631	Okes, Nicholas
632	Okes, Nicholas
633	Beale, John
634	Mathewes, Augustine
635	Alsop, Bernard
635	Fawcet, Thomas
636	Mathewes, Augustine
637	Parsons, Marmaduke
638	Wilson, William
641	Purslowe, George
642	White, William
643	Norton, John (2)
644	Mathewes, Augustine
645	Purslowe, George
646	Purslowe, George
647	Okes, Nicholas
649	Okes, Nicholas
653	Stansby, William
654	Haviland, John
656	Okes, Nicholas
650	Eld, George
651	Eld, George
652	Mathewes, Augustine
655	Alsop, Bernard
657	Eld, George
658	Eld, George
659	Okes, John
660	Okes, Nicholas
661	Okes, Nicholas
662	Purslowe, George
663	Mathewes, Augustine
664	Griffin, Edward (2)
665	Purslowe, Elizabeth
668	Stansby, William
694	Okes, Nicholas
695	Mathewes, Augustine
669	Okes, Nicholas
670	Beale, John
672	Mathewes, Augustine
673	Griffin, Edward (2)
676	Stansby, William
677	Okes, Nicholas
678	Okes, Nicholas
680	Mathewes, Augustine
681	Jones, William (3)
682	Griffin, Edward (2)
683	Griffin, Edward (2)
686	Alsop, Bernard
691	Okes, Nicholas
692	Wilson, William
693	Wilson, William
687	Purslowe, George
688	Purslowe, George
689	Okes, Nicholas
690	Allde, Edward
700	Alsop, Bernard
703	Eld, George
704	Eld, George
705	Okes, Nicholas
706	Alsop, Bernard
707	Mathewes, Augustine
710	Alsop, Bernard
711	Raworth, John
902	Haviland, John
1070	Warren, Thomas (1)
712	Okes, Nicholas
713	Mathewes, Augustine
714	Okes, Nicholas
715	Raworth, John
716	Raworth, John
718	Allde, Edward
719	Raworth, John
720	Raworth, John
721	Okes, Nicholas
722	Mathewes, Augustine
722	Norton, John (2)
723	Mathewes, Augustine
728	Masse, Jan (pseud)
731	Mathewes, Augustine
736	Okes, Nicholas
729	Okes, Nicholas
733	Okes, Nicholas
733	Norton, John (2)
738	Stansby, William
740	Alsop, Bernard
740	Fawcet, Thomas
741	Alsop, Bernard
741	Fawcet, Thomas
807	Harper, Thomas
808	Mathewes, Augustine
809	Mathewes, Augustine
745	Mathewes, Augustine
746	Cotes, Thomas
747	Bell, Jane
748	Mathewes, Augustine
749	Harper, Thomas
750	Alsop, Bernard
750	Fawcet, Thomas
751	Okes, John
752	Mathewes, Augustine
754	Cotes, Thomas
754	Cotes, Richard
755	Allde, Elizabeth
756	Norton, John (2)
758	Norton, John (2)
760	Norton, John (2)
761	Norton, John (2)
767	Harper, Thomas
768	Norton, John (2)
762	Beale, John
763	Beale, John
764	Alsop, Bernard
764	Fawcet, Thomas
765	Allde, Elizabeth
766	Haviland, John
1146	J., T.
313	Read, Richard
775	Mathewes, Augustine
757	Norton, John (2)
777	Okes, Nicholas
890	Norton, John (2)
893	Norton, John (2)
780	Harper, Thomas
781	Mathewes, Augustine
783	Mathewes, Augustine
784	Mathewes, Augustine
785	Mathewes, Augustine
786	Harper, Thomas
787	Alsop, Bernard
787	Fawcet, Thomas
788	Harper, Thomas
789	Purslowe, George
790	Beale, John
792	Purslowe, George
793	Mathewes, Augustine
